Autoencoder_1,Autoencoder_2
0.9999999999858211,0.9999999999999996
0.9999999999956704,0.9999999999999976
0.9999999999999298,0.999999999999998
0.9999999999999785,0.9999999999998674
0.9999999999990359,0.9999999999999951
0.9999999999765197,0.9999999999999996
0.9999999999999831,0.9999999999999942
0.999999999997295,0.9999999999999984
0.9999999999957092,1.0
0.9999999999995572,0.9999999999999993
0.999999999999795,0.9999999999999951
0.9999999999997102,0.9999999999999936
0.9999999999922442,0.9999999999999993
0.9999999999956157,0.9999999999999978
0.9999999999978035,0.9999999999999998
0.9999999999993869,0.9999999999999889
0.9999999999807643,0.9999999999999993
0.9999999999939129,0.9999999999999463
0.9999999999881906,0.9999999999999998
0.9999999999991325,0.9999999999998848
0.9999999999657965,0.9999999999999993
0.9999999999647777,0.9999999999999984
0.9999999999994504,0.9999999999999896
0.9999999999988352,0.9999999999999087
0.9999999999942597,0.999999999999998
0.9999999999999329,0.9999999999999618
0.9999999999995763,0.9999999999999785
0.9999999998504427,0.9999999999999998
0.9999999994805517,1.0
0.9999999999997979,0.9999999999999951
0.9999999999888012,0.9999999999999984
0.9999999999556961,0.9999999999999993
0.9999999999965183,0.9999999999999587
0.9999999999962703,0.9999999999999964
0.9999999995526756,1.0
0.9999999994707078,1.0
0.9999999999995541,0.9999999999999694
0.9999999999984825,0.9999999999999996
0.9999999999852498,0.9999999999999616
0.9999999999995355,0.999999999999986
0.999999999964378,0.9999999999999842
0.9999999998925935,0.9999999999999998
0.9999999999903102,0.9999999999999969
0.999999999972772,0.9999999999999953
0.9999999998564453,0.9999999999999993
0.999999999991146,0.9999999999999267
0.9999999999220908,0.9999999999999998
0.9999999999972173,0.9999999999999862
0.9999999999992457,0.9999999999999956
0.9999999999779488,0.9999999999999969
0.9999999999761109,0.9999999999999916
0.9999999999999796,0.9999999999995763
0.9999999999962428,0.9999999999999667
0.9999999999430034,0.9999999999999984
0.9999999999712716,0.9999999999999998
0.9999999999967528,0.9999999999999833
0.9999999998523414,0.9999999999999956
0.9999999999906071,0.9999999999999998
0.9999999999357205,0.9999999999999991
0.999999999942697,0.9999999999999887
0.999999999980554,0.9999999999999998
0.9999999994506348,0.9999999999999998
0.9999999999904305,0.99999999999998
0.9999999999622429,0.999999999999998
0.9999999999488209,0.9999999999999796
0.999999999094858,0.9999999999999998
0.9999999999693876,0.9999999999999967
0.9999999997290057,0.9999999999999909
0.9999999999921185,0.9999999999999973
0.9999999999005447,0.99999999999995
0.9999999999813141,0.9999999999999967
0.9999999987330555,0.9999999999999991
0.9999999999262319,0.999999999999998
0.9999999994128379,0.9999999999999973
0.9999999987063692,0.9999999999999998
0.9999999995825266,0.9999999999999987
0.9999999998386031,0.9999999999999929
0.9999999995739393,0.9999999999999998
0.9999999991966857,0.9999999999999998
0.9999999999206981,0.9999999999999998
0.999999999978676,1.0
0.9999999997859059,0.9999999999999958
0.9999999999924394,0.999999999999782
0.9999999960708219,0.9999999999999998
0.9999999969252076,0.9999999999999964
0.9999999247386312,1.0
0.9999999711852158,1.0
0.9999999999018332,0.9999999999997609
0.9999999999899918,0.999999999999974
0.9999999927962944,1.0
0.9999999951826004,1.0
0.9999999998369018,0.9999999999999885
0.9999999612343251,0.9999999999999998
0.9999999969251352,0.9999999999999993
0.9999999979165759,0.9999999999999998
0.999999999396251,0.9999999999999993
0.9999999917985215,0.9999999999999989
0.9999999978265022,0.9999999999999998
0.999999990008941,0.9999999999999998
0.9999999993471669,0.9999999999999998
0.9999999962377315,0.9999999999999998
0.9999999902795215,1.0
0.9999999090981078,0.9999999999999996
0.9999999903618016,1.0
0.9999999998869586,0.9999999999999969
0.9999999998738645,0.9999999999999951
0.9999999907169655,1.0
0.9999999587142617,1.0
0.9999999998723161,0.9999999999999838
0.9999999795121475,0.9999999999999978
0.9999999997052162,0.9999999999999989
0.9999999984369565,0.9999999999999993
0.9999999946327629,0.9999999999999998
0.9999999989179091,0.9999999999999998
0.9999999946639844,1.0
0.9999999992112902,0.9999999999999991
0.9999998102240046,1.0
0.9999999996146403,0.9999999999999933
0.9999999994185678,0.9999999999999647
0.999999986586334,0.9999999999999969
0.9999999991123969,0.9999999999999969
0.9999999999192795,0.9999999999999836
0.9999999522242632,1.0
0.9999999989701307,0.9999999999999991
0.999999991435982,0.9999999999999969
0.9999991114708994,1.0
0.9999998619854684,1.0
0.9999999324772252,1.0
0.9999999955058996,0.9999999999999987
0.999999924708597,0.9999999999999991
0.9999999829776555,1.0
0.9999999996709259,0.9999999999999984
0.9999998691417784,1.0
0.9999999953614169,0.9999999999999996
0.999999548570216,1.0
0.9999999694922197,0.9999999999999998
0.9999999390270439,0.9999999999999982
0.9999999766291384,0.9999999999999993
0.9999999914852816,0.9999999999999993
0.9999999934712172,0.9999999999999984
0.9999997922683718,1.0
0.9999997271048425,0.9999999999999993
0.9999999643228726,0.9999999999999984
0.9999999156326225,0.9999999999999998
0.9999988626009622,1.0
0.9999998523930627,1.0
0.9999997452126036,0.9999999999999998
0.9999965097088214,1.0
0.9999998125601419,1.0
0.9999997638893392,1.0
0.9999999509766684,0.9999999999999976
0.9999999762572146,0.9999999999999998
0.9999993917328048,1.0
0.9999980051574114,1.0
0.9999997553874141,0.9999999999999998
0.999999950946322,1.0
0.9999999574854359,0.9999999999999998
0.9999981561493988,0.9999999999999998
0.9999917359896169,1.0
0.9999932473208387,1.0
0.999999891140185,1.0
0.9999997257345763,0.9999999999999998
0.9999998372129572,0.9999999999999998
0.9999999379427572,0.9999999999999951
0.9999999502714412,0.9999999999999993
0.9999997191576147,1.0
0.9999988032846981,1.0
0.9999984923017574,0.9999999999999332
0.9999752338788733,1.0
0.9999999856916948,0.9999999999999984
0.9999993035322111,0.9999999999999989
0.999999936743565,0.9999999999999942
0.9999995668989325,1.0
0.9999999942418747,0.9999999999999951
0.9999976052776347,0.9999999999999998
0.999992220453708,0.9999999999999998
0.9999955648421548,0.9999999999999998
0.9999994278907358,1.0
0.9999990721559726,0.9999999999999998
0.9999999793538714,0.9999999999999953
0.9999980367288339,1.0
0.9995789688887321,1.0
0.9999984135247906,1.0
0.9999989613939051,1.0
0.9999974998043537,0.9999999999999996
0.9999645562871995,1.0
0.9999978127081969,1.0
0.9999995817743258,0.9999999999999973
0.9999966075333754,1.0
0.9999770461323656,1.0
0.9999856153403974,0.9999999999999998
0.999999655510725,0.9999999999999956
0.9999999098816689,0.9999999999999918
0.9999862740460799,1.0
0.9994310478975771,1.0
0.9999992284036553,0.9999999999999996
0.9999919937747427,0.9999999999999998
0.9999894830039622,0.9999999999999996
0.9999714076258729,1.0
0.999994610344529,1.0
0.9999981752750112,0.9999999999999936
0.9996235586414494,1.0
0.9988383325014812,1.0
0.9999993759321193,1.0
0.9999637218101897,1.0
0.9999988079859097,0.9999999999999993
0.9999653164413919,0.9999999999999993
0.9999725611811393,1.0
0.9997116612946192,1.0
0.9998777592918917,1.0
0.9999651575688706,1.0
0.9999625475475901,1.0
0.9998433130237776,1.0
0.9999518580076426,1.0
0.999691242268616,1.0
0.9995034369795048,1.0
0.9999838887227417,1.0
0.999880972223622,1.0
0.9999720599021702,0.9999999999999993
0.9998659274338081,1.0
0.9999973135217682,1.0
0.9999789721409477,1.0
0.9999715220665765,0.9999999999999989
0.999959653461917,0.9999999999999996
0.9999104053076953,1.0
0.9998753513631468,1.0
0.9998653814447639,0.9999999999999996
0.999792574617702,1.0
0.9998845293807153,1.0
0.9999137079416285,1.0
0.9999654224772534,1.0
0.9999716808580901,1.0
0.9996682529728865,0.9999999999999998
0.999922533334698,1.0
0.9998676713308214,1.0
0.9996691591246668,1.0
0.9802888509819611,1.0
0.999671814042921,1.0
0.999491844675989,1.0
0.9996773242835576,1.0
0.9999980805769655,0.9999999999999993
0.996904293430663,1.0
0.9999961944057687,0.9999999999999993
0.9997460998268417,1.0
0.9997190865309886,1.0
0.9998710906807436,0.9999999999999993
0.9999698140483536,0.9999999999999998
0.9999935148470998,0.9999999999999989
0.7775311750643235,1.0
0.9999751511163207,1.0
0.9996398314870408,1.0
0.9999831385888619,0.9999999999999998
0.9999888930825286,1.0
0.9988445784478386,1.0
0.99105755617303,1.0
0.9811112554983249,1.0
0.9994683871677648,1.0
0.9991912978011706,0.9999999999999998
0.999951803814862,0.9999999999999996
0.9860594411480263,1.0
0.9983421767291861,1.0
0.9986955609187728,1.0
0.9951613997598542,1.0
0.9578816363875493,1.0
0.9930172205704627,1.0
0.9290055777586814,1.0
0.9992821886550334,1.0
0.9981257890063133,1.0
0.9552043509329476,1.0
0.9998736962793033,1.0
0.9991276899993328,1.0
0.9901474489469876,1.0
0.8351530249775428,1.0
0.9836323086725333,1.0
0.9982666938200653,1.0
0.9998046556064398,1.0
0.9987049878017451,0.9999999999999998
0.9969250227789059,1.0
0.969160743153539,1.0
0.9790372441478846,1.0
0.9968693119057469,1.0
0.998792159729987,1.0
0.8928024724401545,1.0
0.9998117337949283,1.0
0.9469982562637519,1.0
0.9685753868056262,1.0
0.8541223430795349,1.0
0.7916119920791113,1.0
0.9997222194331166,1.0
0.9670559321904981,1.0
0.991438948846448,1.0
0.9957101089992236,1.0
0.999864994097953,1.0
0.9408208966884228,1.0
0.9999944119449564,0.999999999999994
0.9005668517458044,1.0
0.9803848142241945,1.0
0.4338427463059544,1.0
0.9957238616000745,1.0
0.9955858578399102,1.0
0.624031493316695,1.0
0.9996271411049165,1.0
0.989596351798392,1.0
0.7756650141189343,1.0
0.9867538833079837,1.0
0.9953706277775963,1.0
0.9957841112308771,1.0
0.9592381281347359,1.0
0.8984914892115704,1.0
0.9931590860686484,0.9999999999999982
0.971289088924162,1.0
0.9704068198772369,0.9999999999999998
0.9907142840376655,0.9999999999999991
0.9953231298448876,1.0
0.99811735423304,1.0
0.9987672273221306,1.0
0.8811673544749428,1.0
0.9958602186841777,0.9999999999999998
0.9829437629460563,0.9999999999999993
0.9968846859208164,1.0
0.290833307946551,1.0
0.9825939451495758,1.0
0.8441719038361053,1.0
0.3609459489895676,1.0
0.0728092997844135,1.0
0.9811994064517076,1.0
0.9931169098607211,0.9999999999999998
0.8794180807382437,1.0
0.8299501353556085,0.9999999999999998
0.9799643284836044,1.0
0.7460068105569484,1.0
0.6975176735608365,1.0
0.9303954373253678,1.0
0.11083870225966318,1.0
0.900707913732551,1.0
0.35421540538018975,1.0
0.6685020474877837,1.0
0.04225055211354191,1.0
0.21336698073446805,1.0
0.4762854187138744,1.0
0.2627898366979136,1.0
0.28600543843155246,1.0
0.7982289412142873,1.0
0.9085228294784398,1.0
0.9626814244044685,1.0
0.9825765966483413,0.9999999999999998
0.3866450581746831,1.0
0.19932018783665365,1.0
0.03801623231817758,1.0
0.8902947177987135,1.0
0.2910548369774542,1.0
0.3393193120088151,1.0
0.05353352785255703,1.0
0.2964827118017714,1.0
0.19467397550360274,1.0
0.996780275172516,1.0
0.7357454907438864,1.0
0.7641811009829673,1.0
0.7094343432472949,1.0
0.004970740814780142,1.0
0.3881434704061403,1.0
0.09591238882421314,1.0
0.20061101588102767,1.0
0.11867130102035969,1.0
0.07453965922777135,1.0
0.000540558128800085,1.0
0.4694719144192508,1.0
0.36860711818859365,1.0
0.9674324718893917,1.0
0.44157685095458643,1.0
0.3748095887759648,1.0
0.022876856340881446,1.0
0.07215103522301064,1.0
0.0037891805468843196,1.0
0.005913155578053787,1.0
0.35787613628435244,1.0
0.008791482729945364,1.0
0.04358599561388721,1.0
0.00047494449410957214,1.0
0.14444626630692886,1.0
0.6716644354960338,1.0
0.009742286962924701,1.0
0.43416680157856585,1.0
0.668832780627354,1.0
0.03390398071732577,1.0
0.01602074044970488,1.0
0.015473940688653078,1.0
0.02979561831207009,1.0
0.003697180443767585,1.0
0.004073031935517829,1.0
0.013141946064742028,1.0
0.32465132354554577,1.0
0.0009559947850315954,1.0
0.09845500776266612,1.0
0.009280388219034073,1.0
0.14421663353228611,1.0
0.016128339842839613,1.0
0.1537253119453459,1.0
0.19586465624793878,1.0
0.5850411945602643,1.0
0.004549028124919661,1.0
0.00014411467321001343,1.0
0.008182521401987159,1.0
0.011896257783437806,1.0
0.0005022253151724047,1.0
0.0023217889883982252,1.0
0.015842922412439592,1.0
0.002681311589767699,1.0
0.18709797421254262,1.0
0.01708223095303686,1.0
0.018275914074286363,1.0
0.00423291483765592,1.0
0.010712633188461603,1.0
0.005335688732226727,1.0
0.0008284388996800317,1.0
0.000456023632779666,1.0
0.05838589926990063,1.0
0.0001497262842427293,1.0
0.00019011104275484678,1.0
0.001724258982829744,1.0
0.0004979106587562517,1.0
0.00016085429590455847,1.0
0.0004891820564168719,1.0
0.007304168639833124,1.0
0.006113122201900485,1.0
0.33126266868394294,1.0
0.0017918767052838122,1.0
0.007852536085416164,1.0
0.0009298437129028579,1.0
0.0002444953910428359,1.0
1.1602630141736361e-05,1.0
0.002354346894106903,1.0
0.001568970318856702,1.0
0.002430223989240661,1.0
2.3591011665202395e-05,1.0
0.00022174595652675057,1.0
0.0015957175497178975,1.0
0.00016529596436245215,1.0
0.09139193774418923,1.0
0.008163871175738822,1.0
0.0004958908437832156,1.0
0.00011531398258253821,1.0
4.734423545952934e-06,1.0
3.7723725670116016e-05,1.0
0.008072555601553701,1.0
0.011356488701995892,1.0
0.0005972610006744733,1.0
6.711423585659536e-05,1.0
6.847363884839554e-06,1.0
0.0006213233664473767,1.0
0.025288119347122155,1.0
0.00021232901304935232,1.0
3.5604185442699784e-05,1.0
0.013636595369825763,1.0
5.509192256124932e-05,1.0
8.224563035595331e-06,1.0
3.345954653437422e-05,1.0
0.0006062603070876809,1.0
9.35008387872784e-05,1.0
0.0027783163553400164,1.0
2.1741128755778867e-05,1.0
9.964668623258438e-07,1.0
5.830955362691032e-06,1.0
4.1395388409246764e-06,1.0
4.987954626254835e-05,1.0
0.0002628384138576906,1.0
1.2633263330230242e-05,1.0
4.4359359288279094e-07,1.0
3.221970696083809e-05,1.0
4.1431448302486647e-07,1.0
7.049819070631921e-06,1.0
1.6921427352088043e-05,1.0
5.164943159906595e-07,1.0
2.8726094209024936e-05,1.0
3.994875484287828e-05,1.0
6.679652970868421e-05,1.0
4.11123732275848e-06,1.0
2.8063700597680097e-06,1.0
7.457020744955885e-06,1.0
0.0002916363744921794,1.0
3.077074559896071e-05,1.0
2.065627636323775e-06,1.0
3.2259276930221676e-06,1.0
5.589571082589615e-06,1.0
1.7085034867373464e-05,1.0
2.8287806670865564e-07,1.0
5.401052634455491e-05,1.0
1.0652556269193043e-06,1.0
7.463627913463749e-07,1.0
2.0316448964891903e-06,1.0
2.6940605796847393e-07,1.0
3.531245730833194e-06,1.0
0.0008468265606108245,1.0
0.001235028594279579,1.0
3.673729939062907e-05,1.0
9.064257986048761e-07,1.0
1.9385206119134752e-05,1.0
4.717216952815841e-05,1.0
0.00010225006215671847,1.0
2.395170117357719e-06,1.0
6.128157775817023e-06,1.0
6.054513408458549e-07,1.0
5.6895669321226306e-08,1.0
1.0524719978146929e-06,1.0
2.8685893562618526e-08,1.0
5.746941226192959e-07,1.0
9.745999099153662e-07,1.0
5.901435052575326e-05,1.0
3.1241574338966828e-06,1.0
4.161021078563397e-07,1.0
9.83878966180919e-06,1.0
3.805305684544785e-08,1.0
1.1218306266499266e-06,1.0
1.739462744695231e-05,1.0
3.0577014340276753e-08,1.0
8.461723704678757e-08,1.0
2.0367559290243703e-08,1.0
1.6153969891984892e-07,1.0
4.0845387362316405e-07,1.0
6.5212524587639685e-06,1.0
6.169989717592537e-08,1.0
9.519397429834539e-07,1.0
6.777883499837081e-07,1.0
1.2363175312498366e-07,1.0
2.2317141021662844e-08,1.0
1.4395872913170152e-07,1.0
4.2453630932505114e-07,1.0
3.6128559742259923e-07,1.0
9.27267597940969e-09,1.0
2.0361959632533554e-09,1.0
6.263590728668971e-07,1.0
2.151465441760691e-06,1.0
1.1300226444654284e-07,1.0
6.984766840742885e-09,1.0
1.1507737268118248e-06,1.0
8.221113903558398e-08,1.0
4.403513679277901e-08,1.0
1.2617077825935608e-07,1.0
1.4067552855479175e-07,1.0
4.7123258994498995e-08,1.0
9.024937535374203e-09,1.0
1.2491012952495319e-09,1.0
9.151424525371794e-07,1.0
4.9293618531831105e-08,1.0
6.472749606145348e-05,1.0
2.3803418937716855e-07,1.0
1.398056060222909e-09,1.0
7.093776548128292e-06,1.0
3.5152263282662092e-09,1.0
1.9584248381707624e-08,1.0
8.619595448839588e-08,1.0
5.447521945011818e-09,1.0
1.0624897304493238e-07,1.0
8.653806760648352e-09,1.0
6.938602290434143e-08,1.0
1.663557829357608e-08,1.0
1.7133513619945886e-09,1.0
4.653636686980759e-09,1.0
8.132083691604802e-08,1.0
3.744766414529433e-09,1.0
9.450578815191277e-11,1.0
1.3167469766648627e-07,1.0
2.7507808460789824e-10,1.0
5.346030610872403e-08,1.0
1.2193221390448322e-08,1.0
5.0887237213149836e-08,1.0
2.5066639342812077e-10,1.0
8.4878647691292e-08,1.0
1.4467325122582269e-09,1.0
7.535961034962759e-11,1.0
8.946872755232809e-08,1.0
9.771328716974163e-07,1.0
5.019848221417719e-08,1.0
3.802940244813693e-08,1.0
5.851001028479028e-06,1.0
2.0464144044007855e-08,1.0
2.9032840821168273e-11,1.0
5.543630540322255e-10,1.0
4.0811304018380804e-07,1.0
2.917839894377286e-09,1.0
2.29661331369741e-09,1.0
2.938794255014725e-11,1.0
2.0057154049032138e-08,1.0
1.9039497539728367e-10,1.0
6.196189780875863e-11,1.0
2.6237625147160498e-09,1.0
1.0764120780186478e-10,1.0
1.8039376691335762e-08,1.0
3.3126827665511774e-10,1.0
1.6422791675708448e-09,1.0
1.1840413911396462e-09,1.0
2.4374298460447463e-10,1.0
5.23705156170122e-10,1.0
1.0925651526569596e-10,1.0
4.6450384170041554e-11,1.0
2.9306028307805076e-08,1.0
1.9880399726788536e-11,1.0
6.997036950844554e-11,1.0
2.279419715204818e-09,1.0
4.771271908026838e-10,1.0
1.4033137804101578e-07,1.0
1.834838274019687e-10,1.0
1.3430547588817673e-12,1.0
7.156523984605829e-11,1.0
1.5753409572093047e-11,1.0
5.594797122006555e-10,1.0
4.708111364727027e-09,1.0
9.461929251960574e-12,1.0
1.4456481640467532e-10,1.0
1.1380395121733666e-09,1.0
1.9621901154670917e-11,1.0
1.0022125827288666e-10,1.0
1.501767076672801e-08,1.0
8.964171194524631e-12,1.0
4.5264456627260275e-11,1.0
5.253248876073366e-10,1.0
1.6246621649333434e-08,1.0
3.51832957279036e-11,1.0
6.004747617132351e-11,1.0
2.553013909927656e-09,1.0
2.144707904536558e-12,1.0
1.1936544927310844e-12,1.0
6.816660764055897e-14,1.0
3.6631866576250706e-10,1.0
1.2293669824151643e-10,1.0
4.7218595962317345e-11,1.0
4.866970486224313e-11,1.0
1.8205855468931204e-12,1.0
2.3167164755768485e-11,1.0
4.550788213703173e-11,1.0
1.3726282942009504e-12,1.0
1.7346931802720316e-11,1.0
1.2838837071990192e-10,1.0
1.975429627930636e-08,1.0
1.0091458557146265e-11,1.0
4.631420753513977e-11,1.0
3.7430998856654835e-12,1.0
1.5498579899852e-11,1.0
2.2169985460185148e-11,1.0
2.938623741123306e-11,1.0
9.910631025220859e-11,1.0
1.379563987022682e-10,1.0
8.547008222751899e-11,1.0
4.567711549217056e-09,1.0
7.851799985996952e-13,1.0
1.7069951153656425e-12,1.0
5.2471628390822377e-11,1.0
2.9451179640987058e-12,1.0
4.135474041102078e-12,1.0
1.7797629088782415e-14,1.0
2.041809193224586e-09,1.0
1.730409982065993e-13,1.0
2.7295229569007304e-13,1.0
1.1132709262499107e-10,1.0
5.855828405880929e-13,1.0
4.5024272966989365e-12,1.0
2.3291543409061792e-12,1.0
7.606085500570796e-12,1.0
9.130242951635946e-14,1.0
2.3026386891715145e-13,1.0
2.5615083991817422e-12,1.0
6.32964311830661e-13,1.0
4.0076933676223324e-13,1.0
1.6425987702472284e-13,1.0
1.9479078081378383e-12,1.0
1.0115786414795916e-13,1.0
4.7965376049604764e-11,1.0
4.0636027870949145e-11,1.0
3.2938000272721855e-12,1.0
1.3449092555291252e-10,1.0
1.5551605946164478e-12,1.0
4.342354169966772e-11,1.0
1.5024967466493666e-12,1.0
1.5431648236814364e-12,1.0
1.3685462294399851e-11,1.0
2.9859248519087633e-10,1.0
2.0482313771578765e-15,1.0
1.4655655540236311e-12,1.0
2.7698787477326456e-13,1.0
2.2478221943151197e-12,1.0
8.298422910936285e-14,1.0
3.5513780720034125e-13,1.0
1.5728821001140694e-13,1.0
5.469910984501046e-15,1.0
2.335465702187582e-10,1.0
6.240734490347307e-15,1.0
1.2886501604366528e-12,1.0
2.982277199916113e-11,1.0
3.731312567815085e-13,1.0
7.60748467714205e-15,1.0
5.521524098241012e-12,1.0
3.787847437528461e-12,1.0
3.081535945868231e-14,1.0
9.094243983383543e-15,1.0
2.1033324616753167e-11,1.0
1.1215180422321162e-13,1.0
1.736390773924752e-13,1.0
3.91987125802767e-14,1.0
5.865075720719701e-14,1.0
1.7775039416547894e-12,1.0
6.372966488224915e-13,1.0
1.1318273613872589e-13,1.0
7.392502665538732e-14,1.0
3.2237584890050345e-13,1.0
4.2896692444138285e-15,1.0
2.6325193322045268e-14,1.0
4.0976902838655813e-13,1.0
8.867387853688104e-15,1.0
4.743619047468808e-14,1.0
5.2563313907122796e-15,1.0
3.5205530699984414e-14,1.0
8.38322179783236e-14,1.0
1.559207409975321e-14,1.0
5.922266836723717e-14,1.0
1.4155377736428582e-15,1.0
7.69456777569051e-15,1.0
2.4943593376333064e-14,1.0
5.0779561048651465e-14,1.0
1.0744358269750595e-14,1.0
8.844646840070105e-13,1.0
4.097034995041576e-12,1.0
4.640172583290827e-15,1.0
3.877497476058011e-14,1.0
1.0295087128099453e-14,1.0
1.2146920986748133e-15,1.0
9.142987433171668e-15,1.0
1.3706354562715335e-15,1.0
5.228478623748881e-13,1.0
3.645418387163555e-15,1.0
4.628628791993495e-16,1.0
2.3509420637376836e-15,1.0
3.5820208774298395e-15,1.0
2.8704537124799157e-12,1.0
5.805646796734059e-14,1.0
8.203845544776721e-15,1.0
7.058365941307745e-16,1.0
1.764834754459772e-15,1.0
1.1427503465549587e-14,1.0
2.1435303755509398e-14,1.0
9.360271168422336e-15,1.0
1.7761683279202299e-15,1.0
9.679393068051551e-15,1.0
2.736692453782398e-15,1.0
2.876524546037799e-16,1.0
2.1841720106766413e-17,1.0
2.1804085285772303e-15,1.0
2.4193147671444368e-14,1.0
1.7476597981112083e-16,1.0
7.451995944080224e-16,1.0
2.884953798094823e-16,1.0
1.3662302450333584e-15,1.0
4.262715174450201e-14,1.0
1.8994697761243328e-16,1.0
3.9317447478099705e-14,1.0
1.2349357133100133e-15,1.0
2.4234016336952795e-14,1.0
3.6333720752497345e-13,1.0
1.148200757734238e-15,1.0
1.0368245422044408e-17,1.0
5.462256390293779e-16,1.0
1.1623643125358037e-15,1.0
7.900895995263661e-16,1.0
1.0582101438222867e-15,1.0
6.83175074417285e-18,1.0
9.359162280386588e-15,1.0
3.9093212676767155e-18,1.0
1.248624896713508e-14,1.0
5.62080313972054e-17,1.0
1.622468513649643e-14,1.0
6.811625632104857e-16,1.0
2.343433418900505e-16,1.0
5.550671575812229e-16,1.0
1.9746331864633687e-15,1.0
1.5585892963784616e-16,1.0
1.2466831954130087e-16,1.0
4.828839451664468e-16,1.0
4.839164506594038e-16,1.0
2.205462788207783e-14,1.0
2.1834040194646039e-16,1.0
6.684747312850133e-16,1.0
2.0141110072183235e-15,1.0
5.518896079701363e-17,1.0
9.903524415916462e-17,1.0
3.768614079504144e-18,1.0
7.778911679546194e-17,1.0
6.080431333959961e-16,1.0
1.5764168059075303e-15,1.0
7.688955098186031e-17,1.0
1.5221661416052485e-15,1.0
4.122350506851335e-17,1.0
1.731731107359868e-17,1.0
7.590259429869752e-16,1.0
1.1981013404641229e-16,1.0
2.0554635151339336e-16,1.0
7.811889039041893e-19,1.0
5.229367262890697e-16,1.0
2.4256190258487605e-16,1.0
4.9853033134261007e-17,1.0
2.309969431538255e-15,1.0
1.1277056325618668e-16,1.0
9.003903477315931e-18,1.0
5.348346344661613e-18,1.0
4.1975200391238913e-19,1.0
2.5340881534274855e-16,1.0
5.121234353486451e-16,1.0
5.914898682640181e-17,1.0
2.0491837362377102e-16,1.0
1.3389313826088746e-17,1.0
4.300615435579153e-18,1.0
4.703164499187012e-19,1.0
4.23335190047159e-18,1.0
9.836980241052669e-18,1.0
1.4981723936872525e-18,1.0
5.90143918940741e-17,1.0
1.7036343964238652e-16,1.0
2.3498137064559206e-18,1.0
1.6901059295040807e-17,1.0
3.1974808097324363e-18,1.0
3.590136938910576e-18,1.0
4.2326135925600176e-17,1.0
1.9561998700196598e-19,1.0
1.2312172485539785e-17,1.0
1.4871184303436865e-19,1.0
1.9507290404703628e-17,1.0
6.718897120983339e-19,1.0
8.290708026603751e-18,1.0
1.5490690873761387e-17,1.0
3.2882172257787254e-18,1.0
3.572207993169918e-18,1.0
1.0313339229705358e-18,1.0
8.333898352104425e-18,1.0
1.120200743440112e-18,1.0
2.51008329034273e-18,1.0
4.316565453560003e-19,1.0
1.1155051601312765e-15,1.0
6.446339084867451e-20,1.0
1.6204363712470285e-17,1.0
3.9324124993071e-18,1.0
4.964284463013932e-19,1.0
3.8017981545032856e-19,1.0
1.3922252654084175e-18,1.0
9.371140682425285e-19,1.0
1.1310825146744633e-17,1.0
2.6820835592341064e-19,1.0
